,,,Hour,Minute,Temp,Rel Humidity,Global Solar Rad
2005,9,30,10,19,59,57.66666667,106.6666667
2005,9,30,10,29,59,58,108.5
2005,9,30,10,39,59,58.33333333,110.3333333
2005,9,30,10,49,59,58.66666667,112.1666667
2005,9,30,10,59,59,59,114
2005,9,30,11,9,59,60.83333333,115.8333333
2005,9,30,11,19,59,62.66666667,117.6666667
2005,9,30,11,29,59,64.5,119.5
2005,9,30,11,39,59,66.33333333,121.3333333
2005,9,30,11,49,59,68.16666667,123.1666667
2005,9,30,11,59,59,70,125
2005,9,30,12,9,59,71.33333333,120.8333333
2005,9,30,12,19,59,72.66666667,116.6666667
2005,9,30,12,29,59,74,112.5
2005,9,30,12,39,59,75.33333333,108.3333333
2005,9,30,12,49,59,76.66666667,104.1666667
2005,9,30,12,59,59,78,100
2005,9,30,13,9,59,78,96.5
2005,9,30,13,19,59,78,93
2005,9,30,13,29,59,78,89.5
2005,9,30,13,39,59,78,86
2005,9,30,13,49,59,78,82.5
2005,9,30,13,59,59,78,79
2005,9,30,14,9,59,79.5,74.33333333
2005,9,30,14,19,59,81,69.66666667
2005,9,30,14,29,59,82.5,65
2005,9,30,14,39,59,84,60.33333333
2005,9,30,14,49,59,85.5,55.66666667
2005,9,30,14,59,59,87,51
2005,9,30,15,9,59,87.5,61
2005,9,30,15,19,59,88,71
2005,9,30,15,29,59,88.5,81
2005,9,30,15,39,59,89,91
2005,9,30,15,49,59,89.5,101
2005,9,30,15,59,59,90,111
2005,9,30,16,9,59,89.5,93
2005,9,30,16,19,59,89,75
2005,9,30,16,29,59,88.5,57
2005,9,30,16,39,59,88,39
2005,9,30,16,49,59,87.5,21
2005,9,30,16,59,59,87,3
2005,9,30,17,9,59,88,2.5
2005,9,30,17,19,59,89,2
2005,9,30,17,29,59,90,1.5
2005,9,30,17,39,59,91,1
2005,9,30,17,49,59,92,0.5
2005,9,30,17,59,59,93,0
2005,9,30,18,9,59,92.5,0
2005,9,30,18,19,59,92,0
2005,9,30,18,29,59,91.5,0
2005,9,30,18,39,59,91,0
2005,9,30,18,49,59,90.5,0
2005,9,30,18,59,59,90,0
2005,9,30,19,9,59,90.5,0
2005,9,30,19,19,59,91,0
2005,9,30,19,29,59,91.5,0
2005,9,30,19,39,59,92,0
2005,9,30,19,49,59,92.5,0
2005,9,30,19,59,59,93,0
2005,9,30,20,9,59,93.5,0
2005,9,30,20,19,59,94,0
2005,9,30,20,29,59,94.5,0
2005,9,30,20,39,59,95,0
2005,9,30,20,49,59,95.5,0
2005,9,30,20,59,59,96,0
2005,9,30,21,9,59,96,0
2005,9,30,21,19,59,96,0
2005,9,30,21,29,59,96,0
2005,9,30,21,39,59,96,0
2005,9,30,21,49,59,96,0
2005,9,30,21,59,59,96,0
2005,9,30,22,9,59,95.5,0
2005,9,30,22,19,59,95,0
2005,9,30,22,29,59,94.5,0
2005,9,30,22,39,59,94,0
2005,9,30,22,49,59,93.5,0
2005,9,30,22,59,59,93,0
2005,9,30,23,9,59,92.33333333,0
2005,9,30,23,19,59,91.66666667,0
2005,9,30,23,29,59,91,0
2005,9,30,23,39,59,90.33333333,0
2005,9,30,23,49,59,89.66666667,0
2005,9,30,23,59,59,89,0
2005,10,1,0,9,59,88.5,0
2005,10,1,0,19,59,88,0
2005,10,1,0,29,59,87.5,0
2005,10,1,0,39,59,87,0
2005,10,1,0,49,59,86.5,0
2005,10,1,0,59,59,86,0
2005,10,1,1,9,59,86,0
2005,10,1,1,19,59,86,0
2005,10,1,1,29,59,86,0
2005,10,1,1,39,59,86,0
2005,10,1,1,49,59,86,0
2005,10,1,1,59,59,86,0
2005,10,1,2,9,59,84.5,0
2005,10,1,2,19,59,83,0
2005,10,1,2,29,59,81.5,0
2005,10,1,2,39,59,80,0
2005,10,1,2,49,59,78.5,0
2005,10,1,2,59,59,77,0
2005,10,1,3,9,59,74.66666667,0
2005,10,1,3,19,59,72.33333333,0
2005,10,1,3,29,59,70,0
2005,10,1,3,39,59,67.66666667,0
2005,10,1,3,49,59,65.33333333,0
2005,10,1,3,59,59,63,0
2005,10,1,4,9,59,62.66666667,0
2005,10,1,4,19,59,62.33333333,0
2005,10,1,4,29,59,62,0
2005,10,1,4,39,59,61.66666667,0
2005,10,1,4,49,59,61.33333333,0
2005,10,1,4,59,59,61,0
2005,10,1,5,9,59,63.66666667,2.5
2005,10,1,5,19,59,66.33333333,5
2005,10,1,5,29,59,69,7.5
2005,10,1,5,39,59,71.66666667,10
2005,10,1,5,49,59,74.33333333,12.5
2005,10,1,5,59,59,77,15
2005,10,1,6,9,59,76.5,18
2005,10,1,6,19,59,76,21
2005,10,1,6,29,59,75.5,24
2005,10,1,6,39,59,75,27
2005,10,1,6,49,59,74.5,30
2005,10,1,6,59,59,74,33
2005,10,1,7,9,59,74,39.83333333
2005,10,1,7,19,59,74,46.66666667
2005,10,1,7,29,59,74,53.5
2005,10,1,7,39,59,74,60.33333333
2005,10,1,7,49,59,74,67.16666667
2005,10,1,7,59,59,74,74
2005,10,1,8,9,59,72.16666667,85
2005,10,1,8,19,59,70.33333333,96
2005,10,1,8,29,59,68.5,107
2005,10,1,8,39,59,66.66666667,118
2005,10,1,8,49,59,64.83333333,129
2005,10,1,8,59,59,63,140
2005,10,1,9,9,59,63.16666667,139.5
2005,10,1,9,19,59,63.33333333,139
2005,10,1,9,29,59,63.5,138.5
2005,10,1,9,39,59,63.66666667,138
2005,10,1,9,49,59,63.83333333,137.5
2005,10,1,9,59,59,64,137
2005,10,1,10,9,59,63.66666667,164
2005,10,1,10,19,59,63.33333333,191
2005,10,1,10,29,59,63,218
2005,10,1,10,39,59,62.66666667,245
2005,10,1,10,49,59,62.33333333,272
2005,10,1,10,59,59,62,299
2005,10,1,11,9,59,59.83333333,315.1666667
2005,10,1,11,19,59,57.66666667,331.3333333
2005,10,1,11,29,59,55.5,347.5
2005,10,1,11,39,59,53.33333333,363.6666667
2005,10,1,11,49,59,51.16666667,379.8333333
2005,10,1,11,59,59,49,396
2005,10,1,12,9,59,48.83333333,417.5
2005,10,1,12,19,59,48.66666667,439
2005,10,1,12,29,59,48.5,460.5
2005,10,1,12,39,59,48.33333333,482
2005,10,1,12,49,59,48.16666667,503.5
2005,10,1,12,59,59,48,525
2005,10,1,13,9,59,47.33333333,511.1666667
2005,10,1,13,19,59,46.66666667,497.3333333
2005,10,1,13,29,59,46,483.5
2005,10,1,13,39,59,45.33333333,469.6666667
2005,10,1,13,49,59,44.66666667,455.8333333
2005,10,1,13,59,59,44,442
2005,10,1,14,9,59,44.33333333,420.1666667
2005,10,1,14,19,59,44.66666667,398.3333333
2005,10,1,14,29,59,45,376.5
2005,10,1,14,39,59,45.33333333,354.6666667
2005,10,1,14,49,59,45.66666667,332.8333333
2005,10,1,14,59,59,46,311
2005,10,1,15,9,59,45.83333333,286.8333333
2005,10,1,15,19,59,45.66666667,262.6666667
2005,10,1,15,29,59,45.5,238.5
2005,10,1,15,39,59,45.33333333,214.3333333
2005,10,1,15,49,59,45.16666667,190.1666667
2005,10,1,15,59,59,45,166
2005,10,1,16,9,59,45.33333333,138.8333333
2005,10,1,16,19,59,45.66666667,111.6666667
2005,10,1,16,29,59,46,84.5
2005,10,1,16,39,59,46.33333333,57.33333333
2005,10,1,16,49,59,46.66666667,30.16666667
2005,10,1,16,59,59,47,3
2005,10,1,17,9,59,50.5,2.5
2005,10,1,17,19,59,54,2
2005,10,1,17,29,59,57.5,1.5
2005,10,1,17,39,59,61,1
2005,10,1,17,49,59,64.5,0.5
2005,10,1,17,59,59,68,0
2005,10,1,18,9,59,69.83333333,0
2005,10,1,18,19,59,71.66666667,0
2005,10,1,18,29,59,73.5,0
2005,10,1,18,39,59,75.33333333,0
2005,10,1,18,49,59,77.16666667,0
2005,10,1,18,59,59,79,0
2005,10,1,19,9,59,77.16666667,0
2005,10,1,19,19,59,75.33333333,0
2005,10,1,19,29,59,73.5,0
2005,10,1,19,39,59,71.66666667,0
2005,10,1,19,49,59,69.83333333,0
2005,10,1,19,59,59,68,0
2005,10,1,20,9,59,67.16666667,0
2005,10,1,20,19,59,66.33333333,0
2005,10,1,20,29,59,65.5,0
2005,10,1,20,39,59,64.66666667,0
2005,10,1,20,49,59,63.83333333,0
2005,10,1,20,59,59,63,0
2005,10,1,21,9,59,64.66666667,0
2005,10,1,21,19,59,66.33333333,0
2005,10,1,21,29,59,68,0
2005,10,1,21,39,59,69.66666667,0
2005,10,1,21,49,59,71.33333333,0
2005,10,1,21,59,59,73,0
2005,10,1,22,9,59,70.5,0
2005,10,1,22,19,59,68,0
2005,10,1,22,29,59,65.5,0
2005,10,1,22,39,59,63,0
2005,10,1,22,49,59,60.5,0
2005,10,1,22,59,59,58,0
2005,10,1,23,9,59,59.16666667,0
2005,10,1,23,19,59,60.33333333,0
2005,10,1,23,29,59,61.5,0
2005,10,1,23,39,59,62.66666667,0
2005,10,1,23,49,59,63.83333333,0
2005,10,1,23,59,59,65,0
2005,10,2,0,9,59,67.83333333,0
2005,10,2,0,19,59,70.66666667,0
2005,10,2,0,29,59,73.5,0
2005,10,2,0,39,59,76.33333333,0
2005,10,2,0,49,59,79.16666667,0
2005,10,2,0,59,59,82,0
2005,10,2,1,9,59,83.16666667,0
2005,10,2,1,19,59,84.33333333,0
2005,10,2,1,29,59,85.5,0
2005,10,2,1,39,59,86.66666667,0
2005,10,2,1,49,59,87.83333333,0
2005,10,2,1,59,59,89,0
2005,10,2,2,9,59,85.83333333,0
2005,10,2,2,19,59,82.66666667,0
2005,10,2,2,29,59,79.5,0
2005,10,2,2,39,59,76.33333333,0
2005,10,2,2,49,59,73.16666667,0
2005,10,2,2,59,59,70,0
2005,10,2,3,9,59,73.66666667,0
2005,10,2,3,19,59,77.33333333,0
2005,10,2,3,29,59,81,0
2005,10,2,3,39,59,84.66666667,0
2005,10,2,3,49,59,88.33333333,0
2005,10,2,3,59,59,92,0
2005,10,2,4,9,59,92,0
2005,10,2,4,19,59,92,0
2005,10,2,4,29,59,92,0
2005,10,2,4,39,59,92,0
2005,10,2,4,49,59,92,0
2005,10,2,4,59,59,92,0
2005,10,2,5,9,59,91.5,2.833333333
2005,10,2,5,19,59,91,5.666666667
2005,10,2,5,29,59,90.5,8.5
2005,10,2,5,39,59,90,11.33333333
2005,10,2,5,49,59,89.5,14.16666667
2005,10,2,5,59,59,89,17
2005,10,2,6,9,59,89,36.5
2005,10,2,6,19,59,89,56
2005,10,2,6,29,59,89,75.5
2005,10,2,6,39,59,89,95
2005,10,2,6,49,59,89,114.5
2005,10,2,6,59,59,89,134
2005,10,2,7,9,59,87.83333333,147.6666667
2005,10,2,7,19,59,86.66666667,161.3333333
2005,10,2,7,29,59,85.5,175
2005,10,2,7,39,59,84.33333333,188.6666667
2005,10,2,7,49,59,83.16666667,202.3333333
2005,10,2,7,59,59,82,216
2005,10,2,8,9,59,81,215.8333333
2005,10,2,8,19,59,80,215.6666667
2005,10,2,8,29,59,79,215.5
2005,10,2,8,39,59,78,215.3333333
2005,10,2,8,49,59,77,215.1666667
2005,10,2,8,59,59,76,215
2005,10,2,9,9,59,74.66666667,250.5
2005,10,2,9,19,59,73.33333333,286
2005,10,2,9,29,59,72,321.5
2005,10,2,9,39,59,70.66666667,357
2005,10,2,9,49,59,69.33333333,392.5
2005,10,2,9,59,59,68,428
2005,10,2,10,9,59,66.83333333,400.6666667
2005,10,2,10,19,59,65.66666667,373.3333333
2005,10,2,10,29,59,64.5,346
2005,10,2,10,39,59,63.33333333,318.6666667
2005,10,2,10,49,59,62.16666667,291.3333333
2005,10,2,10,59,59,61,264
2005,10,2,11,9,59,60,255.6666667
2005,10,2,11,19,59,59,247.3333333
2005,10,2,11,29,59,58,239
2005,10,2,11,39,59,57,230.6666667
2005,10,2,11,49,59,56,222.3333333
2005,10,2,11,59,59,55,214
2005,10,2,12,9,59,55.33333333,208.3333333
2005,10,2,12,19,59,55.66666667,202.6666667
2005,10,2,12,29,59,56,197
2005,10,2,12,39,59,56.33333333,191.3333333
2005,10,2,12,49,59,56.66666667,185.6666667
2005,10,2,12,59,59,57,180
2005,10,2,13,9,59,56.66666667,180.3333333
2005,10,2,13,19,59,56.33333333,180.6666667
2005,10,2,13,29,59,56,181
2005,10,2,13,39,59,55.66666667,181.3333333
2005,10,2,13,49,59,55.33333333,181.6666667
2005,10,2,13,59,59,55,182
2005,10,2,14,9,59,54.66666667,175
2005,10,2,14,19,59,54.33333333,168
2005,10,2,14,29,59,54,161
2005,10,2,14,39,59,53.66666667,154
2005,10,2,14,49,59,53.33333333,147
2005,10,2,14,59,59,53,140
2005,10,2,15,9,59,53.66666667,131.1666667
2005,10,2,15,19,59,54.33333333,122.3333333
2005,10,2,15,29,59,55,113.5
2005,10,2,15,39,59,55.66666667,104.6666667
2005,10,2,15,49,59,56.33333333,95.83333333
2005,10,2,15,59,59,57,87
2005,10,2,16,9,59,58,72.66666667
2005,10,2,16,19,59,59,58.33333333
2005,10,2,16,29,59,60,44
2005,10,2,16,39,59,61,29.66666667
2005,10,2,16,49,59,62,15.33333333
2005,10,2,16,59,59,63,1
2005,10,2,17,9,59,62.66666667,0.833333333
2005,10,2,17,19,59,62.33333333,0.666666667
2005,10,2,17,29,59,62,0.5
2005,10,2,17,39,59,61.66666667,0.333333333
2005,10,2,17,49,59,61.33333333,0.166666667
2005,10,2,17,59,59,61,0
2005,10,2,18,9,59,61.33333333,0
2005,10,2,18,19,59,61.66666667,0
2005,10,2,18,29,59,62,0
2005,10,2,18,39,59,62.33333333,0
2005,10,2,18,49,59,62.66666667,0
2005,10,2,18,59,59,63,0
2005,10,2,19,9,59,63.33333333,0
2005,10,2,19,19,59,63.66666667,0
2005,10,2,19,29,59,64,0
2005,10,2,19,39,59,64.33333333,0
2005,10,2,19,49,59,64.66666667,0
2005,10,2,19,59,59,65,0
2005,10,2,20,9,59,66,0
2005,10,2,20,19,59,67,0
2005,10,2,20,29,59,68,0
2005,10,2,20,39,59,69,0
2005,10,2,20,49,59,70,0
2005,10,2,20,59,59,71,0
2005,10,2,21,9,59,72.5,0
2005,10,2,21,19,59,74,0
2005,10,2,21,29,59,75.5,0
2005,10,2,21,39,59,77,0
2005,10,2,21,49,59,78.5,0
2005,10,2,21,59,59,80,0
2005,10,2,22,9,59,81,0
2005,10,2,22,19,59,82,0
2005,10,2,22,29,59,83,0
2005,10,2,22,39,59,84,0
2005,10,2,22,49,59,85,0
2005,10,2,22,59,59,86,0
2005,10,2,23,9,59,86,0
2005,10,2,23,19,59,86,0
2005,10,2,23,29,59,86,0
2005,10,2,23,39,59,86,0
2005,10,2,23,49,59,86,0
2005,10,2,23,59,59,86,0
2005,10,3,0,9,59,86.66666667,0
2005,10,3,0,19,59,87.33333333,0
2005,10,3,0,29,59,88,0
2005,10,3,0,39,59,88.66666667,0
2005,10,3,0,49,59,89.33333333,0
2005,10,3,0,59,59,90,0
2005,10,3,1,9,59,91,0
2005,10,3,1,19,59,92,0
2005,10,3,1,29,59,93,0
2005,10,3,1,39,59,94,0
2005,10,3,1,49,59,95,0
2005,10,3,1,59,59,96,0
2005,10,3,2,9,59,94.83333333,0
2005,10,3,2,19,59,93.66666667,0
2005,10,3,2,29,59,92.5,0
2005,10,3,2,39,59,91.33333333,0
2005,10,3,2,49,59,90.16666667,0
2005,10,3,2,59,59,89,0
2005,10,3,3,9,59,89.16666667,0
2005,10,3,3,19,59,89.33333333,0
2005,10,3,3,29,59,89.5,0
2005,10,3,3,39,59,89.66666667,0
2005,10,3,3,49,59,89.83333333,0
2005,10,3,3,59,59,90,0
2005,10,3,4,9,59,90.5,0
2005,10,3,4,19,59,91,0
2005,10,3,4,29,59,91.5,0
2005,10,3,4,39,59,92,0
2005,10,3,4,49,59,92.5,0
2005,10,3,4,59,59,93,0
2005,10,3,5,9,59,93,3.5
2005,10,3,5,19,59,93,7
2005,10,3,5,29,59,93,10.5
2005,10,3,5,39,59,93,14
2005,10,3,5,49,59,93,17.5
2005,10,3,5,59,59,93,21
2005,10,3,6,9,59,92.33333333,28.83333333
2005,10,3,6,19,59,91.66666667,36.66666667
2005,10,3,6,29,59,91,44.5
2005,10,3,6,39,59,90.33333333,52.33333333
2005,10,3,6,49,59,89.66666667,60.16666667
2005,10,3,6,59,59,89,68
2005,10,3,7,9,59,87.5,80.33333333
2005,10,3,7,19,59,86,92.66666667
2005,10,3,7,29,59,84.5,105
2005,10,3,7,39,59,83,117.3333333
2005,10,3,7,49,59,81.5,129.6666667
2005,10,3,7,59,59,80,142
2005,10,3,8,9,59,80,145.1666667
2005,10,3,8,19,59,80,148.3333333
2005,10,3,8,29,59,80,151.5
2005,10,3,8,39,59,80,154.6666667
2005,10,3,8,49,59,80,157.8333333
2005,10,3,8,59,59,80,161
2005,10,3,9,9,59,79.5,222.6666667
2005,10,3,9,19,59,79,284.3333333
2005,10,3,9,29,59,78.5,346
2005,10,3,9,39,59,78,407.6666667
2005,10,3,9,49,59,77.5,469.3333333
2005,10,3,9,59,59,77,531
2005,10,3,10,9,59,75.66666667,542.3333333
2005,10,3,10,19,59,74.33333333,553.6666667
2005,10,3,10,29,59,73,565
2005,10,3,10,39,59,71.66666667,576.3333333
2005,10,3,10,49,59,70.33333333,587.6666667
2005,10,3,10,59,59,69,599
2005,10,3,11,9,59,68,590.3333333
2005,10,3,11,19,59,67,581.6666667
2005,10,3,11,29,59,66,573
2005,10,3,11,39,59,65,564.3333333
2005,10,3,11,49,59,64,555.6666667
2005,10,3,11,59,59,63,547
2005,10,3,12,9,59,62.33333333,541.3333333
2005,10,3,12,19,59,61.66666667,535.6666667
2005,10,3,12,29,59,61,530
2005,10,3,12,39,59,60.33333333,524.3333333
2005,10,3,12,49,59,59.66666667,518.6666667
2005,10,3,12,59,59,59,513
2005,10,3,13,9,59,59,498
2005,10,3,13,19,59,59,483
2005,10,3,13,29,59,59,468
2005,10,3,13,39,59,59,453
2005,10,3,13,49,59,59,438
2005,10,3,13,59,59,59,423
2005,10,3,14,9,59,57.83333333,400.8333333
2005,10,3,14,19,59,56.66666667,378.6666667
2005,10,3,14,29,59,55.5,356.5
2005,10,3,14,39,59,54.33333333,334.3333333
2005,10,3,14,49,59,53.16666667,312.1666667
2005,10,3,14,59,59,52,290
2005,10,3,15,9,59,52.5,263.3333333
2005,10,3,15,19,59,53,236.6666667
2005,10,3,15,29,59,53.5,210
2005,10,3,15,39,59,54,183.3333333
2005,10,3,15,49,59,54.5,156.6666667
2005,10,3,15,59,59,55,130
2005,10,3,16,9,59,56.83333333,108.3333333
2005,10,3,16,19,59,58.66666667,86.66666667
2005,10,3,16,29,59,60.5,65
2005,10,3,16,39,59,62.33333333,43.33333333
2005,10,3,16,49,59,64.16666667,21.66666667
2005,10,3,16,59,59,66,0
2005,10,3,17,9,59,67.83333333,0
2005,10,3,17,19,59,69.66666667,0
2005,10,3,17,29,59,71.5,0
2005,10,3,17,39,59,73.33333333,0
2005,10,3,17,49,59,75.16666667,0
2005,10,3,17,59,59,77,0
2005,10,3,18,9,59,77.83333333,0
2005,10,3,18,19,59,78.66666667,0
2005,10,3,18,29,59,79.5,0
2005,10,3,18,39,59,80.33333333,0
2005,10,3,18,49,59,81.16666667,0
2005,10,3,18,59,59,82,0
2005,10,3,19,9,59,81.5,0
2005,10,3,19,19,59,81,0
2005,10,3,19,29,59,80.5,0
2005,10,3,19,39,59,80,0
2005,10,3,19,49,59,79.5,0
2005,10,3,19,59,59,79,0
2005,10,3,20,9,59,79.16666667,0
2005,10,3,20,19,59,79.33333333,0
2005,10,3,20,29,59,79.5,0
2005,10,3,20,39,59,79.66666667,0
2005,10,3,20,49,59,79.83333333,0
2005,10,3,20,59,59,80,0
2005,10,3,21,9,59,79.83333333,0
2005,10,3,21,19,59,79.66666667,0
2005,10,3,21,29,59,79.5,0
2005,10,3,21,39,59,79.33333333,0
2005,10,3,21,49,59,79.16666667,0
2005,10,3,21,59,59,79,0
2005,10,3,22,9,59,80.66666667,0
2005,10,3,22,19,59,82.33333333,0
2005,10,3,22,29,59,84,0
2005,10,3,22,39,59,85.66666667,0
2005,10,3,22,49,59,87.33333333,0
2005,10,3,22,59,59,89,0
2005,10,3,23,9,59,89,0
2005,10,3,23,19,59,89,0
2005,10,3,23,29,59,89,0
2005,10,3,23,39,59,89,0
2005,10,3,23,49,59,89,0
2005,10,3,23,59,59,89,0
2005,10,4,0,9,59,87.83333333,0
2005,10,4,0,19,59,86.66666667,0
2005,10,4,0,29,59,85.5,0
2005,10,4,0,39,59,84.33333333,0
2005,10,4,0,49,59,83.16666667,0
2005,10,4,0,59,59,82,0
2005,10,4,1,9,59,82,0
2005,10,4,1,19,59,82,0
2005,10,4,1,29,59,82,0
2005,10,4,1,39,59,82,0
2005,10,4,1,49,59,82,0
2005,10,4,1,59,59,82,0
2005,10,4,2,9,59,82,0
2005,10,4,2,19,59,82,0
2005,10,4,2,29,59,82,0
2005,10,4,2,39,59,82,0
2005,10,4,2,49,59,82,0
2005,10,4,2,59,59,82,0
2005,10,4,3,9,59,82.5,0
2005,10,4,3,19,59,83,0
2005,10,4,3,29,59,83.5,0
2005,10,4,3,39,59,84,0
2005,10,4,3,49,59,84.5,0
2005,10,4,3,59,59,85,0
2005,10,4,4,9,59,84.5,0
2005,10,4,4,19,59,84,0
2005,10,4,4,29,59,83.5,0
2005,10,4,4,39,59,83,0
2005,10,4,4,49,59,82.5,0
2005,10,4,4,59,59,82,0
2005,10,4,5,9,59,83.16666667,6.166666667
2005,10,4,5,19,59,84.33333333,12.33333333
2005,10,4,5,29,59,85.5,18.5
2005,10,4,5,39,59,86.66666667,24.66666667
2005,10,4,5,49,59,87.83333333,30.83333333
2005,10,4,5,59,59,89,37
2005,10,4,6,9,59,86.33333333,63.5
2005,10,4,6,19,59,83.66666667,90
2005,10,4,6,29,59,81,116.5
2005,10,4,6,39,59,78.33333333,143
2005,10,4,6,49,59,75.66666667,169.5
2005,10,4,6,59,59,73,196
2005,10,4,7,9,59,71.33333333,224.5
2005,10,4,7,19,59,69.66666667,253
2005,10,4,7,29,59,68,281.5
2005,10,4,7,39,59,66.33333333,310
2005,10,4,7,49,59,64.66666667,338.5
2005,10,4,7,59,59,63,367
2005,10,4,8,9,59,63.33333333,390
2005,10,4,8,19,59,63.66666667,413
2005,10,4,8,29,59,64,436
2005,10,4,8,39,59,64.33333333,459
2005,10,4,8,49,59,64.66666667,482
2005,10,4,8,59,59,65,505
2005,10,4,9,9,59,63.66666667,498.8333333
2005,10,4,9,19,59,62.33333333,492.6666667
2005,10,4,9,29,59,61,486.5
2005,10,4,9,39,59,59.66666667,480.3333333
2005,10,4,9,49,59,58.33333333,474.1666667
2005,10,4,9,59,59,57,468
2005,10,4,10,9,59,56.33333333,486.8333333
2005,10,4,10,19,59,55.66666667,505.6666667
2005,10,4,10,29,59,55,524.5
2005,10,4,10,39,59,54.33333333,543.3333333
2005,10,4,10,49,59,53.66666667,562.1666667
2005,10,4,10,59,59,53,581
2005,10,4,11,9,59,52.66666667,505.1666667
2005,10,4,11,19,59,52.33333333,429.3333333
2005,10,4,11,29,59,52,353.5
2005,10,4,11,39,59,51.66666667,277.6666667
2005,10,4,11,49,59,51.33333333,201.8333333
2005,10,4,11,59,59,51,126
2005,10,4,12,9,59,51,198.5
2005,10,4,12,19,59,51,271
2005,10,4,12,29,59,51,343.5
2005,10,4,12,39,59,51,416
2005,10,4,12,49,59,51,488.5
2005,10,4,12,59,59,51,561
2005,10,4,13,9,59,51.33333333,534.5
2005,10,4,13,19,59,51.66666667,508
2005,10,4,13,29,59,52,481.5
2005,10,4,13,39,59,52.33333333,455
2005,10,4,13,49,59,52.66666667,428.5
2005,10,4,13,59,59,53,402
2005,10,4,14,9,59,53,385.3333333
2005,10,4,14,19,59,53,368.6666667
2005,10,4,14,29,59,53,352
2005,10,4,14,39,59,53,335.3333333
2005,10,4,14,49,59,53,318.6666667
2005,10,4,14,59,59,53,302
2005,10,4,15,9,59,53,274.6666667
2005,10,4,15,19,59,53,247.3333333
2005,10,4,15,29,59,53,220
2005,10,4,15,39,59,53,192.6666667
2005,10,4,15,49,59,53,165.3333333
2005,10,4,15,59,59,53,138
2005,10,4,16,9,59,56,115
2005,10,4,16,19,59,59,92
2005,10,4,16,29,59,62,69
2005,10,4,16,39,59,65,46
2005,10,4,16,49,59,68,23
2005,10,4,16,59,59,71,0
2005,10,4,17,9,59,71.83333333,0
2005,10,4,17,19,59,72.66666667,0
2005,10,4,17,29,59,73.5,0
2005,10,4,17,39,59,74.33333333,0
2005,10,4,17,49,59,75.16666667,0
2005,10,4,17,59,59,76,0
2005,10,4,18,9,59,77,0
2005,10,4,18,19,59,78,0
2005,10,4,18,29,59,79,0
2005,10,4,18,39,59,80,0
2005,10,4,18,49,59,81,0
2005,10,4,18,59,59,82,0
2005,10,4,19,9,59,82,0
2005,10,4,19,19,59,82,0
2005,10,4,19,29,59,82,0
2005,10,4,19,39,59,82,0
2005,10,4,19,49,59,82,0
2005,10,4,19,59,59,82,0
2005,10,4,20,9,59,82.66666667,0
2005,10,4,20,19,59,83.33333333,0
2005,10,4,20,29,59,84,0
2005,10,4,20,39,59,84.66666667,0
2005,10,4,20,49,59,85.33333333,0
2005,10,4,20,59,59,86,0
2005,10,4,21,9,59,86.5,0
2005,10,4,21,19,59,87,0
2005,10,4,21,29,59,87.5,0
2005,10,4,21,39,59,88,0
2005,10,4,21,49,59,88.5,0
2005,10,4,21,59,59,89,0
2005,10,4,22,9,59,89,0
2005,10,4,22,19,59,89,0
2005,10,4,22,29,59,89,0
2005,10,4,22,39,59,89,0
2005,10,4,22,49,59,89,0
2005,10,4,22,59,59,89,0
2005,10,4,23,9,59,88.33333333,0
2005,10,4,23,19,59,87.66666667,0
2005,10,4,23,29,59,87,0
2005,10,4,23,39,59,86.33333333,0
2005,10,4,23,49,59,85.66666667,0
2005,10,4,23,59,59,85,0
2005,10,5,0,9,59,85.66666667,0
2005,10,5,0,19,59,86.33333333,0
2005,10,5,0,29,59,87,0
2005,10,5,0,39,59,87.66666667,0
2005,10,5,0,49,59,88.33333333,0
2005,10,5,0,59,59,89,0
2005,10,5,1,9,59,89,0
2005,10,5,1,19,59,89,0
2005,10,5,1,29,59,89,0
2005,10,5,1,39,59,89,0
2005,10,5,1,49,59,89,0
2005,10,5,1,59,59,89,0
2005,10,5,2,9,59,89,0
2005,10,5,2,19,59,89,0
2005,10,5,2,29,59,89,0
2005,10,5,2,39,59,89,0
2005,10,5,2,49,59,89,0
2005,10,5,2,59,59,89,0
2005,10,5,3,9,59,89.66666667,0
2005,10,5,3,19,59,90.33333333,0
2005,10,5,3,29,59,91,0
2005,10,5,3,39,59,91.66666667,0
2005,10,5,3,49,59,92.33333333,0
2005,10,5,3,59,59,93,0
2005,10,5,4,9,59,92.33333333,0
2005,10,5,4,19,59,91.66666667,0
2005,10,5,4,29,59,91,0
2005,10,5,4,39,59,90.33333333,0
2005,10,5,4,49,59,89.66666667,0
2005,10,5,4,59,59,89,0
2005,10,5,5,9,59,88.33333333,3
2005,10,5,5,19,59,87.66666667,6
2005,10,5,5,29,59,87,9
2005,10,5,5,39,59,86.33333333,12
2005,10,5,5,49,59,85.66666667,15
2005,10,5,5,59,59,85,18
2005,10,5,6,9,59,84,41.5
2005,10,5,6,19,59,83,65
2005,10,5,6,29,59,82,88.5
2005,10,5,6,39,59,81,112
2005,10,5,6,49,59,80,135.5
2005,10,5,6,59,59,79,159
2005,10,5,7,9,59,78,187.8333333
2005,10,5,7,19,59,77,216.6666667
2005,10,5,7,29,59,76,245.5
2005,10,5,7,39,59,75,274.3333333
2005,10,5,7,49,59,74,303.1666667
2005,10,5,7,59,59,73,332
2005,10,5,8,9,59,71.83333333,348.3333333
